"STATION","DATE","AWND","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014765","2005-02-19","9.17","21","29","13",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-02-20","6.93","26","34","18",,,,,,,,,,,,,,,,,"    1",,,
"USW00014765","2005-02-21","10.96","29","33","25","    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014765","2005-02-22","10.07","30","33","26","    1",,,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,
"USW00014765","2005-02-23","8.50","31","37","24","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014765","2005-02-24","10.07","24","29","18","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014765","2005-02-25","10.29","25","30","19","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014765","2005-02-26","6.49","24","35","13",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-02-27","9.17","28","35","20",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-02-28","10.74","27","36","18","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00014765","2005-03-01","10.74","30","32","27","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00014765","2005-03-02","14.54","30","35","24","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014765","2005-03-03","14.32","24","29","19",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-04","10.29","25","33","16",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-05","8.28","30","40","19",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-06","9.40","34","41","26",,,,,,,,,,,,,,,,,"    1",,,
"USW00014765","2005-03-07","10.51","40","47","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-08","14.32","30","44","16","    1","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,"    1",,,"    1"
"USW00014765","2005-03-09","16.55","18","25","11",,,,,,,,,"    1",,,,,,,,"    1",,,
"USW00014765","2005-03-10","9.17","22","30","13",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-11","5.59","25","32","18","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1"
"USW00014765","2005-03-12","8.05","34","35","32","    1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014765","2005-03-13","6.04","34","38","30","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014765","2005-03-14","10.96","34","42","25",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-15","11.63","37","46","28",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-16","10.96","38","46","29",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-17","7.38","37","46","27",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-18","8.50","37","47","26",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-19","6.71","39","49","29",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-20","5.82","38","48","27",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-03-21","3.58","36","43","29","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014765","2005-03-22","8.50","41","55","26",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-23","9.17","38","46","29","    1",,,,,,,,,,,"    1",,,,,"    1",,,
"USW00014765","2005-03-24","13.20","36","41","30","    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,
"USW00014765","2005-03-25","8.50","41","52","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-26","8.28","38","47","29",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-27","5.82","37","47","27",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-28","8.50","43","50","35","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-03-29","14.32","47","53","41",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-03-30","8.28","50","61","39",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-03-31","6.49","44","55","32",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2005-04-01","6.49","45","52","38",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-04-02","14.32","48","57","39","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-04-03","14.54","48","56","40","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-04-04","11.41","48","55","40",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-04-05","8.50","50","64","36",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-06","6.49","49","57","40",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-07","9.84","56","71","40","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-04-08","7.16","50","58","42","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-04-09","8.28","50","61","39",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-10","6.04","50","65","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-11","11.86","46","54","38",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-12","10.96","43","54","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-13","7.38","43","52","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-14","11.63","46","57","34",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-15","13.20","45","54","36",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-16","7.61","46","60","32",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-17","6.71","49","64","33",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-18","7.83","59","73","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-19","7.83","53","69","37",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-20","12.30","67","86","47",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-04-21","10.51","50","61","39","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-04-22","9.40","47","58","35",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-04-23","12.30","55","63","46","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-04-24","15.21","51","59","42","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-04-25","12.75","47","51","42","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-04-26","10.29","53","68","38",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-04-27","10.07","53","56","50","    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-04-28","11.63","53","65","41","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-04-29","10.96","52","63","40",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-04-30","7.61","52","57","47","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-05-01","6.49","54","62","46","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-05-02","11.86","51","61","40",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-05-03","7.83","50","58","41",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-04","6.71","48","57","39",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-05","6.71","49","62","36",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-06","8.28","47","55","39","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-05-07","22.59","45","47","42","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-05-08","22.15","48","53","42",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014765","2005-05-09","14.09","52","56","47",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014765","2005-05-10","7.83","58","67","48",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-11","9.40","53","62","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-12","12.97","56","65","46",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-13","10.07","52","64","40",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-14","6.49","55","61","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-15","5.82","57","66","47","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-05-16","8.05","55","64","45","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-05-17","7.16","57","65","48","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-05-18","5.14","55","62","47","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-05-19","6.71","56","65","46","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-05-20","6.49","54","63","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-21","13.20","51","58","43",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-05-22","7.38","53","59","46",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014765","2005-05-23","8.05","51","57","45","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-05-24","15.88","48","50","45","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-05-25","24.16","46","48","44","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-05-26","14.54","51","56","46","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-05-27","7.61","58","65","51","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-05-28","8.50","65","77","53","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-05-29","5.59","65","75","54","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-05-30","6.49","64","76","52","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-05-31","8.05","59","68","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-01","7.83","60","69","51",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-02","9.62","57","64","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-03","7.83","64","75","53",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-04","3.80","69","80","58","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-06-05","5.37","74","88","59",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2005-06-06","9.40","65","72","58","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-06-07","10.74","74","86","62","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-06-08","6.71","75","87","62",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-06-09","8.05","77","87","66",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2005-06-10","10.51","74","80","67",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-11","9.62","77","87","67",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-12","8.05","78","88","67",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014765","2005-06-13","8.50","83","92","73",,,,,,,,"    1",,,,,,,"    1",,,,,
"USW00014765","2005-06-14","7.61","75","93","56","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-06-15","10.51","55","59","51","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-06-16","5.59","59","67","51","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-06-17","6.93","66","76","55","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-06-18","5.82","62","70","53","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-06-19","8.95","60","67","53",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-20","7.16","61","73","49",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-21","9.17","67","82","52",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-22","7.83","68","76","60","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-06-23","8.95","66","76","55",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-24","9.84","70","85","55",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-25","10.74","80","93","66",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-06-26","7.38","82","94","70",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2005-06-27","8.72","75","82","68","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-06-28","7.38","73","78","68","    1","    1",,,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-06-29","9.62","80","90","70","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-06-30","6.71","71","75","67","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-07-01","4.70","73","79","67","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-07-02","8.95","74","82","66","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-07-03","7.61","70","81","59",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-04","5.37","68","80","56",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-05","8.72","69","83","55",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-07-06","9.17","68","74","62","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-07-07","13.87","64","69","59",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014765","2005-07-08","10.74","60","63","57","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-07-09","9.84","69","81","56","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-07-10","10.07","77","91","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-11","8.95","83","93","72",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-12","8.50","73","83","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-13","8.05","68","73","62",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-14","8.50","75","85","65","    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-07-15","5.82","79","88","69","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-07-16","6.49","76","84","67","    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-07-17","7.61","75","81","68","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-07-18","8.28","77","82","72","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-07-19","6.93","84","94","74","    1",,"    1",,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-07-20","7.61","82","91","73","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-07-21","6.26","77","86","68",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-22","7.16","81","94","68",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-07-23","10.51","77","86","68",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-24","7.83","73","86","60",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-25","12.08","77","84","70","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-07-26","9.40","82","96","67","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-07-27","11.41","84","95","73","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-07-28","11.41","72","80","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-29","8.05","73","88","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-07-30","5.14","77","85","68","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-07-31","6.04","72","79","65","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-08-01","7.83",,"86","63","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-02","6.71",,"92","69",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-08-03","7.38",,"95","70",,,"    1",,,,,,,,,,,,,,,,,
"USW00014765","2005-08-04","7.38",,"86","68","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-08-05","9.40",,"99","72","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-06","8.05",,"86","64",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-07","7.16",,"84","62",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-08","8.28",,"91","67","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-08-09","7.61",,"86","73","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-10","8.95",,"85","71","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-11","6.49",,"95","70",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-12","7.61",,"87","73","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-08-13","9.62",,"100","77",,,"    1",,,,,"    1",,,,,,,,,,,,
"USW00014765","2005-08-14","7.83",,"93","74","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-15","11.63",,"75","64","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-08-16","7.16",,"78","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-17","9.40",,"89","66",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-18","6.71",,"82","62",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-19","5.37",,"80","59",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-20","6.71",,"84","64","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-08-21","7.16",,"89","68","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-22","6.93",,"89","68",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-23","6.71",,"83","60",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-24","7.16",,"81","61",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-08-25","8.05",,"82","59",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-26","5.82",,"86","59",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-27","8.05",,"83","60",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-08-28","9.40",,"82","69",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-08-29","7.38",,"83","72","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-30","5.59",,"75","71","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-08-31","15.43",,"80","75",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014765","2005-09-01","8.50",,"86","66",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-09-02","6.26",,"86","63",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-03","8.05",,"83","65",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-04","6.49",,"84","61",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-05","7.61",,"78","58",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-06","4.47",,"78","53",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-07","5.37",,"79","55",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-08","6.04",,"83","57",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-09","6.26",,"75","60","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-09-10","7.16",,"76","55","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-09-11","7.16",,"74","51",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-12","9.62",,"91","63",,,,,,,,"    1",,,,,,,,,,,,
"USW00014765","2005-09-13","5.82",,"85","67","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-09-14","9.17",,"84","66","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-09-15","4.03",,"76","70","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-09-16","7.83",,"72","66","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-09-17","7.61",,"76","65","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-09-18","6.04",,"78","63","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-09-19","4.92",,"82","58",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-20","9.17",,"78","61","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-09-21","8.95",,"80","61",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-22","8.72",,"83","56",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-23","10.29",,"83","62",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-24","8.95",,"68","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-25","7.61",,"69","45",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-26","14.76",,"77","64","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-09-27","10.07",,"73","52",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-09-28","6.71",,"69","48",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-09-29","12.75",,"76","48","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-09-30","5.82",,"62","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-01","5.37",,"68","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-02","2.91",,"75","48","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-10-03","4.03",,"72","51","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-10-04","4.47",,"72","57","    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-10-05","3.80",,"75","59","    1","    1",,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-10-06","6.04",,"76","65","    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-07","8.28",,"78","68","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-10-08","14.54",,"76","70","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-10-09","11.41",,"72","52","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-10","9.40",,"56","54","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-11","14.32",,"60","55","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-12","18.79",,"57","53","    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-13","15.66",,"61","55","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-10-14","12.53",,"63","58","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-10-15","13.65",,"64","53","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-10-16","18.57",,"64","50",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-17","13.20",,"61","47",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-18","8.28",,"67","43",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-10-19","8.50",,"66","45",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-20","8.72",,"58","44",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-21","4.03",,"56","37",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-22","8.28",,"49","36","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-10-23","10.51",,"50","44","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-24","8.95",,"50","37","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-25","20.58",,"51","41","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-26","12.30",,"51","39","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-10-27","6.93",,"50","36",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-28","9.17",,"46","40",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-29","10.29",,"46","36","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014765","2005-10-30","9.40",,"68","39",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-10-31","7.16",,"70","40",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-01","10.29",,"70","40","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-11-02","10.29",,"59","42",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-03","12.30",,"62","33",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-04","7.16",,"66","44","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-11-05","4.03",,"73","44","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014765","2005-11-06","7.16",,"62","55","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014765","2005-11-07","8.95",,"62","40",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-11-08","8.05",,"61","40",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-09","10.29",,"60","38","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-11-10","11.41",,"62","35","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-11-11","8.72",,"45","31",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-12","4.47",,"53","27",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-13","9.62",,"61","33","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014765","2005-11-14","9.40",,"68","42",,,,,,,,,,,,,,,"    1",,,,,
"USW00014765","2005-11-15","3.58",,"56","37","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014765","2005-11-16","17.00",,"68","50","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-11-17","9.62",,"50","34","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-11-18","8.28",,"41","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-19","3.58",,"45","24",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-20","8.95",,"58","30",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-21","6.93",,"57","35","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-11-22","13.42",,"50","35","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014765","2005-11-23","10.29",,"35","24",,,,,,,,,,,,,,,,,"    1",,,
"USW00014765","2005-11-24","9.17",,"45","26","    1","    1",,"    1",,,,,,,,"    1",,,"    1",,"    1",,,"    1"
"USW00014765","2005-11-25","9.17",,"34","22",,,,,,,,,,,,,,,,,"    1",,,
"USW00014765","2005-11-26","2.46",,"39","20",,,,,,,,,,,,,,,,,,,,
"USW00014765","2005-11-27","3.58",,"47","34",,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014765","2005-11-28","5.14",,"57","40","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
