No.,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,PricePerTSFT,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
2471,RMLS,1099,1099 Kingsford St,Kingsford,55106,MN,STP - Saint Paul,203000,3/21/2017 0:00,199900,Exclusive Right,209900,95.7547,1072,Chain Link,E2,48x150,625 - St. Paul,31,4/21/2017 0:00,0,11x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Office, Recreation Room",Asphalt Shingles,Main,No,None,24,"Detached Garage, Garage Door Opener",1204,2104,Main,11x20,2104,2017,2120,,1952,Residential-Single,(SF) One Story,0.17,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer",,Lower Level,,"Vinyl, Brick/Stone",,,,"Eat In Kitchen, Breakfast Area, Living/Dining Room",Finished (Livable),1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",11x9,Main,10x9,Main,9x11,Main,,,3,916,,0,No,0
2472,RMLS,1525,1525 Sheldon St,Sheldon,55108,MN,STP - Saint Paul,221000,3/21/2017 0:00,199900,Exclusive Right,199900,163.3407,922,,D2,42x129,625 - St. Paul,2,4/3/2017 0:00,1,11x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room","Asphalt Shingles, Age Over 8 Years",Main,No,,2,Detached Garage,1353,2798,Main,27x11,2798,2016,1353,,1925,Residential-Single,(SF) One 1/2 Stories,0.12,Central,,,Main Level,,Vinyl,,Main,12x10,"Separate/Formal Dining Room, Informal Dining Room",Full,1,1,0,0,SF,2,"Main Floor Full Bath, 1/2 Basement",12x10,Main,17x11,Upper,10x10,Upper,,,3,0,,0,No,0
2473,RMLS,796,796 Lexington Pkwy N,Lexington,55104,MN,STP - Saint Paul,215000,3/17/2017 0:00,199900,Exclusive Right,199900,177.3927,852,,E3,39x116x41x116,625 - St. Paul,18,4/4/2017 0:00,0,16x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Amusement Room, Deck",Asphalt Shingles,Main,No,None,18,Detached Garage,1212,2068,Main,16x13,0,2017,1212,,1952,Residential-Single,(SF) One 1/2 Stories,0.11,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Furnace Humidifier",,,,Stucco,,Main,5x5,Kitchen/Dining Room,"Full, Concrete Block",1,0,0,0,SF,1,Main Floor Full Bath,13x11,Main,11x9,Main,30x12,Upper,,,3,0,,0,Unknown,0
2474,RMLS,2058,2058 Clear Ave,Clear,55119,MN,STP - Saint Paul,204000,3/9/2017 0:00,199900,Exclusive Right,199900,118.0556,864,Chain Link,A2,53x134,625 - St. Paul,4,3/29/2017 0:00,0,7x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,None,4,Detached Garage,864,2052,Main,11x22,2052,2017,1728,,1953,Residential-Single,(SF) One Story,0.16,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer",,"Main Level, Lower Level",10x21,Vinyl,Lower,,,Other,Full,1,0,0,0,SF,1,Main Floor Full Bath,9x11,Main,10x11,Main,10x13,Main,12x21,Lower,4,864,Not Assumable,0,No,0
2475,RMLS,870,870 Jessamine Ave E,Jessamine,55106,MN,STP - Saint Paul,199900,3/9/2017 0:00,199900,Exclusive Right,199900,123.3189,780,,D2,60x122,625 - St. Paul,27,4/5/2017 0:00,0,14x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Office, Utility Room","Asphalt Shingles, Age Over 8 Years",Main,No,,27,"Detached Garage, Driveway - Other Surface, Garage Door Opener",1176,1364,Main,17x13,1418,2016,1621,,1953,Residential-Single,(SF) One 1/2 Stories,0.17,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator",,Lower Level,27x14,Vinyl,Lower,,,"Eat In Kitchen, Kitchen/Dining Room","Full, Finished (Livable), Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",13x12,Main,13x10,Main,15x14,Upper,,,3,445,,0,Yes,54.36
2476,RMLS,1309,1309 Folsom St,Folsom,55117,MN,STP - Saint Paul,199900,3/7/2017 0:00,199900,Exclusive Right,199900,129.721,576,"Chain Link, Full",E2,50x130,625 - St. Paul,2,3/17/2017 0:00,0,15x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Office, Walk-In Closet","Asphalt Shingles, Age 8 Years or Less",Main,No,,2,"Detached Garage, Driveway - Asphalt, Garage Door Opener",1299,2044,Main,13x9,2098,2016,1541,,1908,Residential-Single,(SF) One 1/2 Stories,0.15,Central,"Range, Refrigerator, Washer, Dryer",,Lower Level,22x11,Vinyl,Lower,Main,14x9,"Informal Dining Room, Eat In Kitchen","Full, Partial Finished",1,0,0,0,SF,1,"Main Floor Full Bath, Basement",15x14,Main,13x21,Upper,,,,,2,242,,0,Unknown,54
2477,RMLS,1554,1554 Chamber St,Chamber,55106,MN,STP - Saint Paul,206500,3/6/2017 0:00,199900,Exclusive Right,199900,117.5299,1036,"Chain Link, Privacy, Partial",D2,52 x 119,625 - St. Paul,15,3/21/2017 0:00,0,15 x 9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Asphalt Shingles,Main,No,None,15,"Detached Garage, Driveway - Asphalt, Garage Door Opener, No Int Access to Dwelling",1264,1907,Main,18 x 14,2244,2016,1757,,1957,Residential-Single,(SF) One 1/2 Stories,0.14,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",,"Lower Level, Family Room",29 x 17,Stucco,Lower,Main,11 x 9,"Separate/Formal Dining Room, Eat In Kitchen, Kitchen/Dining Room","Full, Finished (Livable), Partial Finished, Day/Lookout Windows, Concrete Block",1,0,0,1,SF,2,Main Floor Full Bath,12 x 10,Main,12 x 10,Main,16 x 11,Upper,,,3,493,,0,Unknown,337
2478,RMLS,1189,1189 Wilson Ave,Wilson,55106,MN,STP - Saint Paul,218000,3/2/2017 0:00,199900,Exclusive Right,199900,107.9208,1120,"Wood, Privacy, Full",D4,50x126,625 - St. Paul,3,3/16/2017 0:00,1,13x8,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Bar/Wet Bar Room, Bonus Room, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,None,3,Detached Garage,1120,2396,Main,16x13,2396,2016,2020,,2002,Residential-Single,(SF) One Story,0.15,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer",,Lower Level,29x15,"Metal, Vinyl",Lower,Main,13x7,Living/Dining Room,"Full, Finished (Livable), Drain Tiled, Egress Windows",1,0,0,2,SF,3,"Main Floor Full Bath, 3/4 Master, 3/4 Basement",14x11,Main,12x11,Main,15x11,Lower,,,3,900,,0,Unknown,0
2479,RMLS,1084,1084 Oxford St N,Oxford,55103,MN,STP - Saint Paul,205000,3/1/2017 0:00,199900,Exclusive Right,199900,132.0876,832,"Chain Link, Full",E3,51x123,625 - St. Paul,8,3/9/2017 0:00,0,11x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Deck",Asphalt Shingles,Main,No,None,8,"Detached Garage, Garage Door Opener",1170,2573,Main,17x13,3252,2016,1552,,1951,Residential-Single,(SF) One 1/2 Stories,0.14,Central,"Range, Refrigerator, Washer, Dryer",,"Lower Level, Family Room",29x10,"Metal, Vinyl",Lower,,,"Eat In Kitchen, Living/Dining Room","Full, Finished (Livable), Day/Lookout Windows",1,0,0,0,SF,1,Main Floor Full Bath,11x10,Main,12x11,Main,29x12,Upper,,,3,382,,0,Yes,679
2480,RMLS,1235,1235 Edgerton St,Edgerton,55130,MN,STP - Saint Paul,195000,6/8/2017 0:00,199950,Exclusive Right,199950,104.3897,983,,C2,64x135,625 - St. Paul,34,7/27/2017 0:00,0,14x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Foyer, Porch",,Main,No,,34,Detached Garage,1868,2198,Main,14x12,2252,2016,1868,,1904,"Residential-Single, Residential-Multi-Family",(SF) Two Stories,0.2,Central,"Range, Refrigerator",,Main Level,,Vinyl,,Main,14x14,Separate/Formal Dining Room,Full,1,0,0,1,SF,2,"Main Floor 3/4 Bath, Upper Level Full Bath ",16x14,Upper,14x12,Upper,12x10,Upper,12x8,Upper,5,0,,0,Unknown,54
2481,RMLS,1234,1234 7th St W,7th,55102,MN,STP - Saint Paul,196249,6/27/2017 0:00,199999,Exclusive Right,199999,153.3195,622,Chain Link,E2,80x103,625 - St. Paul,37,8/3/2017 0:00,0,10x6,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Foyer, Patio",Asphalt Shingles,Main,No,,37,Detached Garage,1280,2460,Main,12x13,2460,2017,1280,,1917,Residential-Single,(SF) One 1/2 Stories,0.19,None,"Range, Refrigerator, Washer, Dryer",,,,Vinyl,,Main,11x12,"Separate/Formal Dining Room, Eat In Kitchen",Full,1,0,0,0,SF,1,Upper Level Full Bath ,11x15,Upper,10x18,Upper,,,,,2,0,,0,Unknown,0
2482,RMLS,691,691 Cottage Ave E,Cottage,55106,MN,STP - Saint Paul,196000,6/2/2017 0:00,199999,Exclusive Right,220000,97.7556,1100,None,C2,39x102,625 - St. Paul,74,8/23/2017 0:00,0,10x14,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Mud Room, Deck",Asphalt Shingles,Main,No,,20,"Attached Garage, Tuckunder",1100,2317,Main,12x18,2376,2017,2005,,1943,Residential-Single,(SF) One Story,0.09,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer",,Lower Level,9x21,Vinyl,Lower,Main,11x13,"Informal Dining Room, Kitchen/Dining Room","Full, Finished (Livable), Egress Windows, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",12x13,Main,12x11,Main,10x12,Main,10x17,Lower,4,905,,0,Unknown,58
2483,RMLS,1295,1295 Wellesley Ave,Wellesley,55105,MN,STP - Saint Paul,206000,12/4/2017 0:00,200000,Exclusive Right,200000,157.2519,936,,D1,40x120,625 - St. Paul,5,12/9/2017 0:00,0,,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch",,Main,No,None,5,"Detached Garage, Garage Door Opener",1310,3072,Main,,3324,2017,1310,,1921,Residential-Single,(SF) One 1/2 Stories,0.11,None,"Range, Refrigerator, Washer, Dryer",,,,"Wood, Stucco",,Main,,Separate/Formal Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,,Main,,Main,,Upper,,,3,0,Not Assumable,0,Unknown,252
2484,RMLS,1047,1047 Wilson Ave,Wilson,55106,MN,STP - Saint Paul,208000,11/13/2017 0:00,200000,Exclusive Right,200000,127.2171,864,Wood,D4,40x126,625 - St. Paul,20,12/3/2017 0:00,0,13x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Library, Walk-In Closet, Porch, Deck, Porch",Asphalt Shingles,Main,No,,20,Detached Garage,1635,2350,Main,16x12,2408,2017,1635,,1889,Residential-Single,(SF) One 1/2 Stories,0.116,Ductless Mini-Split,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Tankless Water  Heater",,,,Wood,,Main,16x12,Separate/Formal Dining Room,Full,1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath ",13x12,Upper,11x9,Upper,15x6,Upper,,,3,0,,0,Unknown,58
2485,RMLS,1790,1790 Hampshire Ave,Hampshire,55116,MN,STP - Saint Paul,240000,11/16/2017 0:00,200000,Exclusive Right,200000,160,1200,,C3,62x143,625 - St. Paul,11,11/27/2017 0:00,2,,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Age 8 Years or Less",,No,,11,Attached Garage,1200,4044,,,4440,2017,1500,,1951,Residential-Single,(SF) One Story,0.2,Central,,,Lower Level,,Wood,,,,Living/Dining Room,"Full, Partial Finished",1,0,0,0,SF,1,Main Floor Full Bath,,,,,,,,,2,300,,0,Yes,395.6
2486,RMLS,1293,1293 Saint Clair Ave,Saint Clair,55105,MN,STP - Saint Paul,197000,11/11/2017 0:00,200000,Exclusive Right,209900,228.0093,864,,D1,40x125,625 - St. Paul,30,12/11/2017 0:00,0,11x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Porch","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,12,"Detached Garage, Garage Door Opener",864,2535,Main,31x12,2656,2017,864,,1921,Residential-Single,(SF) One Story,0.09,Central,"Range, Dishwasher, Refrigerator, Washer, Dryer, Disposal",,,,Metal,,Main,12x12,Separate/Formal Dining Room,Full,1,0,0,0,SF,1,Main Floor Full Bath,12x12,Main,11x10,Main,,,,,2,0,Not Assumable,0,Yes,1118
2487,RMLS,1226,1226 Saint Clair Ave,Saint Clair,55105,MN,STP - Saint Paul,189000,10/4/2017 0:00,200000,Exclusive Right,200000,190.5242,816,,D1,40x124,625 - St. Paul,10,10/14/2017 0:00,0,9x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Den","Asphalt Shingles, Pitched",Main,No,None,10,Detached Garage,816,3200,Main,13x12,3200,2017,992,,1925,Residential-Single,(SF) One Story,0.114,Window,"Range, Refrigerator, Washer, Dryer",,,,Wood,,Main,12x10,Informal Dining Room,"Full, Partial Finished, Sump Pump",1,0,0,0,SF,1,Main Floor Full Bath,10x10,Main,10x11,Main,,,,,2,176,Not Assumable,0,Unknown,0
2488,RMLS,2170,2170 Ivy Ave E,Ivy,55119,MN,STP - Saint Paul,209010,9/29/2017 0:00,200000,Exclusive Right,200000,101.9561,1064,"Chain Link, Full",A2,70x126,625 - St. Paul,52,11/20/2017 0:00,1,9.3x16.3,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Guest Room, Deck, Deck, Patio, Master Bath","Asphalt Shingles, Pitched",Main,No,None,52,"Detached Garage, Driveway - Concrete, Garage Door Opener, No Int Access to Dwelling, Other",1064,2199,Main,13.9x19.6,2626,2017,2050,,1960,Residential-Single,(SF) One Story,0.22,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer",,"Main Level, Lower Level, 2 or More, Family Room",12.6x20.9,"Metal, Brick/Stone",Lower,Main,9x12.9,"Informal Dining Room, Eat In Kitchen, Breakfast Area, Kitchen/Dining Room","Walkout, Full, Finished (Livable)",2,0,0,0,SF,2,"Main Floor Full Bath, Full Basement, Whirlpool",11.6x13,Upper,9x12.9,Upper,12.6x14.3,Lower,,,3,986,Not Assumable,0,Unknown,427
2489,RMLS,409,409 Fry St,Fry,55104,MN,STP - Saint Paul,194000,9/22/2017 0:00,200000,Exclusive Right,200000,168.4028,684,"Wood, Chain Link, Full",D4,40x118,625 - St. Paul,31,10/23/2017 0:00,0,11.3x10.2,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch","Asphalt Shingles, Pitched, Flat, Age Over 8 Years, Rubber",Main,No,None,31,Detached Garage,1152,2154,Main,14x12,2212,2017,1152,,1914,Residential-Single,(SF) One 1/2 Stories,0.11,Central,"Range, Microwave, Refrigerator, Washer, Dryer",,,,Other,,Main,11.5x12.3,Separate/Formal Dining Room,"Full, Concrete Block, Poured Concrete, Unfinished",1,0,0,0,SF,1,Upper Level Full Bath ,11x9,Main,14x10,Upper,14x10.2,Upper,,,3,0,Not Assumable,0,No,58
2490,RMLS,515,515 Michigan St,Michigan,55102,MN,STP - Saint Paul,239900,9/22/2017 0:00,200000,Exclusive Right,200000,172.0947,832,Chain Link,A1,50X125,625 - St. Paul,4,9/26/2017 0:00,0,16X12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Three Season Porch","Asphalt Shingles, Age Over 8 Years",Main,No,,4,Detached Garage,1394,2252,Main,15X15,2252,2017,1394,,1915,Residential-Single,(SF) One 1/2 Stories,0.14,Central,"Range, Cooktop, Washer, Dryer",,,,Wood,,Main,15X11,"Informal Dining Room, Eat In Kitchen",Full,2,0,0,0,SF,2,"Main Floor Full Bath, Upper Level Full Bath ",12x10,Main,13X11,Upper,12X12,Upper,,,3,0,,0,Unknown,0
2491,RMLS,1285,1285 Saint Paul Ave,Saint Paul,55116,MN,STP - Saint Paul,210000,9/7/2017 0:00,200000,Exclusive Right,200000,181.8182,693,,C3,72x79x88x41x74,625 - St. Paul,5,9/12/2017 0:00,0,10x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",,Main,No,,5,Detached Garage,693,2970,Main,22x11,2970,2017,1155,,1959,Residential-Single,(SF) One Story,0.186,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer",,Lower Level,22x21,"Wood, Shakes, Brick/Stone",Lower,,,Living/Dining Room,"Full, Finished (Livable)",1,0,0,0,SF,1,Main Floor Full Bath,14x9.5,Main,10x10,Main,9.5x8.5,Main,,,3,462,,0,Unknown,0
2492,RMLS,1264,1264 Knapp Pl,Knapp,55108,MN,STP - Saint Paul,225000,9/7/2017 0:00,200000,Exclusive Right,200000,230.5328,650,,C2,50x50,625 - St. Paul,9,9/16/2017 0:00,0,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch","Asphalt Shingles, Age Over 8 Years",Main,No,,9,None,976,2620,Main,23x12,2678,2017,976,,1920,Residential-Single,(SF) Two Stories,0.06,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,,,Stucco,,Main,13x11,Separate/Formal Dining Room,Full,1,0,0,0,SF,1,Upper Level Full Bath ,17x12,Upper,10x9,Upper,,,,,2,0,,0,Unknown,58
2493,RMLS,1401,1401 Winchell St,Winchell,55106,MN,STP - Saint Paul,200000,8/22/2017 0:00,200000,Exclusive Right,225000,109.2896,1071,"Wood, Partial",E2,60x136,625 - St. Paul,73,11/6/2017 0:00,0,11X10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Asphalt Shingles, Pitched, Age Over 8 Years",Upper,No,,19,"Attached Garage, Garage Door Opener",1602,2530,Upper,19X13,2905,2016,1830,,1968,Residential-Single,(SF) Four or More Level Split,0.23,Central,"Range, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Disposal",,Lower Level,19X13,Stucco,Lower,Upper,11X11,"Informal Dining Room, Eat In Kitchen",Finished (Livable),1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath ",18X11,Main,14X11,Upper,14X11,Upper,11X11,Upper,4,228,,0,Yes,375
2494,RMLS,1619,1619 Dale St N,Dale,55117,MN,STP - Saint Paul,201000,8/22/2017 0:00,200000,Exclusive Right,200000,123.9211,882,Chain Link,A2,40x128,625 - St. Paul,15,9/6/2017 0:00,0,15x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Deck","Asphalt Shingles, Age Over 8 Years",Main,No,,15,"Detached Garage, Garage Door Opener",882,2450,Main,16x12,2450,2017,1622,,1900,Residential-Single,(SF) One Story,0.12,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer",,Lower Level,17x14,Vinyl,Lower,Main,10x12,Kitchen/Dining Room,"Full, Finished (Livable), Drain Tiled, Sump Pump, Day/Lookout Windows, Egress Windows, Concrete Block",2,0,0,0,SF,2,"Main Floor Full Bath, Full Basement",11x9,Main,12x9,Main,11x9,Lower,11x9,Lower,4,740,Not Assumable,0,Unknown,91.44
2495,RMLS,535,"535 Selby Ave, 1",Selby,55102,MN,STP - Saint Paul,200000,8/17/2017 0:00,200000,Exclusive Right,200000,181.8182,1100,,A4,common,625 - St. Paul,20,9/6/2017 0:00,0,15x6,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room","Asphalt Shingles, Rubber",Main,No,,20,"Uncovered/Open, Driveway - Asphalt, Driveway - Other Surface",1100,2601,Main,21x13,2738,2017,1100,1,1895,Residential-Multi-Family,(CC) Low Rise (3- Levels),0.023,"Wall, Ductless Mini-Split","Range, Cooktop, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal",,,,Brick/Stone,,Main,15x13,Separate/Formal Dining Room,"Full, Day/Lookout Windows",1,0,0,0,SF,1,Main Floor Full Bath,12x11,Main,,,,,,,1,0,,250,Yes,137
2496,RMLS,1768,1768 Lafond Ave,Lafond,55104,MN,STP - Saint Paul,205000,8/17/2017 0:00,200000,Exclusive Right,200000,144.774,852,Chain Link,C3,40x125,625 - St. Paul,4,8/21/2017 0:00,0,11x11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Foyer, Office, Deck","Asphalt Shingles, Age Over 8 Years",Main,No,,4,Driveway - Gravel,1352,2274,Main,12x11,2526,2017,1416,,1903,Residential-Single,(SF) Two Stories,0.115,Window,"Range, Microwave, Exhaust Fan/Hood, Refrigerator, Washer, Dryer, Disposal",,Main Level,,Wood,,Main,13x11,Separate/Formal Dining Room,"Full, Partial Finished, Concrete Block, Poured Concrete",0,0,0,2,SF,2,"Main Floor 3/4 Bath, 3/4 Basement",13x8,Upper,9x8,Upper,16x8,Upper,,,3,64,,0,Unknown,252
2497,RMLS,370,"370 Marshall Ave, 102",Marshall,55102,MN,STP - Saint Paul,200000,8/14/2017 0:00,200000,Exclusive Right,215000,250,800,,A4,common,625 - St. Paul,70,11/2/2017 0:00,0,12x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Walk-In Closet",,Main,No,,46,Underground Garage,800,2460,Main,16x14,2460,2017,800,102,2005,Residential-Single,(CC) High Rise (4+ Levels),0.016,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,,,Brick/Stone,,,,Eat In Kitchen,None,1,0,0,0,SF,1,Main Floor Full Bath,14x14,Main,,,,,,,1,0,,374,Unknown,0
2498,RMLS,558,558 Payne Ave,Payne,55130,MN,STP - Saint Paul,203000,8/3/2017 0:00,200000,Exclusive Right,200000,131.5619,760,None,C3,0,625 - St. Paul,19,8/22/2017 0:00,0,10x9,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, , , Deck","Flat, Age Over 8 Years, Rubber",Main,No,None,19,"Attached Garage, Tuckunder, Insulated Garage, Driveway - Asphalt, Garage Door Opener",1543,2538,Main,18x14,2538,2017,1543,,2005,Residential-Single,(TH) Side x Side,0.03,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Air-To-Air Exchanger",,Great Room,,Brick/Stone,,Main,19x9,"Informal Dining Room, Breakfast Area","Partial, Day/Lookout Windows, Concrete Block, Unfinished",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath , Master Walk-Thru, Rough In, Separate Tub & Shower",19x12,Upper,19x9,Upper,,,,,2,0,,250,No,0
2499,RMLS,529,529 Iowa Ave E,Iowa,55130,MN,STP - Saint Paul,210500,7/28/2017 0:00,200000,Exclusive Right,200000,131.5625,1049,"Wood, Full",C2,65x135,625 - St. Paul,10,8/7/2017 0:00,1,10x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Patio, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,None,10,Detached Garage,1049,2121,Main,12x19,2528,2017,1600,,1959,Residential-Single,(SF) One Story,0.206,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer",,Lower Level,13x21,"Stucco, Brick/Stone",Lower,Main,9x9,"Informal Dining Room, Living/Dining Room","Full, Finished (Livable), Egress Windows, Concrete Block",1,0,0,1,SF,2,"Main Floor Full Bath, 3/4 Basement",11x14,Main,9x11,Main,9x10,Main,9x10,Lower,4,551,,0,Unknown,407.48
